"title","category","category_slug","url","last_modified"
"Supply Chain Visibility Tools","Logistics","logistics","https://saasstatshub.com/logistics/supply-chain-visibility-tools/","2026-07-11T21:53:58"
"The Ultimate Guide to Logistics Technology in 2026","Logistics","logistics","https://saasstatshub.com/logistics/logistics-technology-guide/","2026-07-11T21:50:26"
"Warehouse Layout: Design Guide","Logistics","logistics","https://saasstatshub.com/logistics/warehouse-layout-design/","2026-07-11T21:53:26"
"Warehouse Management System Guide","Logistics","logistics","https://saasstatshub.com/logistics/warehouse-management-system-guide/","2026-07-11T21:53:24"
"What Is Cold Chain Management?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-cold-chain-management/","2026-07-11T21:49:06"
"What Is Cross-Docking?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-cross-docking/","2026-07-11T21:48:22"
"What Is Demand Planning?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-demand-planning/","2026-07-11T21:47:37"
"What Is Fleet Management?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-fleet-management/","2026-07-11T21:46:20"
"What Is Freight Management?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-freight-management/","2026-07-11T21:46:18"
"What Is Inventory Optimization?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-inventory-optimization/","2026-07-11T21:45:28"
"What Is Last Mile Delivery?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-last-mile-delivery/","2026-07-11T21:45:11"
"What Is Logistics Software and How Does It Work?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-logistics-software-and-how-does-it-work/","2026-07-11T21:53:06"
"What Is Order Management?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-order-management/","2026-07-11T21:43:55"
"What Is Procurement Software?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-procurement-software/","2026-07-11T21:43:23"
"What Is Reverse Logistics?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-reverse-logistics/","2026-07-11T21:42:24"
"What Is Route Optimization?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-route-optimization/","2026-07-11T21:42:21"
"What Is Supply Chain Analytics?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-supply-chain-analytics/","2026-07-11T21:41:26"
"What Is Supply Chain Management?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-supply-chain-management/","2026-07-11T21:41:25"
"What Is Supply Chain Visibility?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-supply-chain-visibility/","2026-07-11T21:41:23"
"What Is Warehouse Management System?","Logistics","logistics","https://saasstatshub.com/logistics/what-is-warehouse-management-system/","2026-07-11T21:40:42"
